Vote,Date,VoteNumber,VoteTitle,ResultFor,ResultAgainst,ResultAbstention
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/71,2019-10-24,71,B9-0154/2019- Am 69/3,319,278,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/72,2019-10-24,72,B9-0154/2019 - Am 70,322,273,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/73,2019-10-24,73,B9-0154/2019 - Am 71,314,273,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/74,2019-10-24,74,B9-0154/2019 - Am 72,188,417,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/75,2019-10-24,75,B9-0154/2019 - Am 55S,154,455,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/76,2019-10-24,76,B9-0154/2019 - Am 56,154,456,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/77,2019-10-24,77,B9-0154/2019 - Am 26S=57S=,181,428,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/78,2019-10-24,78,B9-0154/2019 - Am 58S,185,422,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/79,2019-10-24,79,B9-0154/2019 - Am 30,165,435,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/80,2019-10-24,80,B9-0154/2019 - Am 5,148,459,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/81,2019-10-24,81,B9-0154/2019 - Am 8,162,444,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/82,2019-10-24,82,B9-0154/2019 - Am 31,164,442,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/83,2019-10-24,83,B9-0154/2019 - Am 32,292,322,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/84,2019-10-24,84,B9-0154/2019 - Am 9,149,442,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/85,2019-10-24,85,B9-0154/2019 - Am 10S=33S=,152,464,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/86,2019-10-24,86,B9-0154/2019 - Am 34S,285,321,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/87,2019-10-24,87,B9-0154/2019 - Am 35S,260,325,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/88,2019-10-24,88,B9-0154/2019 - Am 11,148,463,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/89,2019-10-24,89,B9-0154/2019 - Am 36,287,326,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/90,2019-10-24,90,B9-0154/2019 - Am 12,130,457,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/91,2019-10-24,91,B9-0154/2019 - Am 13S=37S=,134,457,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/92,2019-10-24,92,B9-0154/2019 - Am 38S,291,319,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/93,2019-10-24,93,B9-0154/2019- Am 39,152,451,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/94,2019-10-24,94,B9-0154/2019 - Am 16S=40S=,161,449,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/95,2019-10-24,95,B9-0154/2019 - Résolution,288,290,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/96,2019-10-24,96,RC-B9-0156/2019 - Am 1,68,479,38
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/97,2019-10-24,97,RC-B9-0156/2019 - Am 15/1,221,352,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/98,2019-10-24,98,RC-B9-0156/2019 - Am 15/2,153,417,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/99,2019-10-24,99,RC-B9-0156/2019 - Am 16,197,369,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/100,2019-10-24,100,RC-B9-0156/2019 - Am 12,68,489,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/101,2019-10-24,101,RC-B9-0156/2019 - § 2,504,50,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/102,2019-10-24,102,RC-B9-0156/2019 - Am 2,84,480,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/103,2019-10-24,103,RC-B9-0156/2019 - Am 3,87,440,58
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/104,2019-10-24,104,RC-B9-0156/2019 - § 10,457,114,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/105,2019-10-24,105,RC-B9-0156/2019 - § 15,472,81,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/106,2019-10-24,106,RC-B9-0156/2019 - Considérant A,465,82,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/107,2019-10-24,107,RC-B9-0156/2019 - Considérant B,466,82,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/108,2019-10-24,108,RC-B9-0156/2019 - Am 10,263,271,50
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/109,2019-10-24,109,RC-B9-0156/2019 - Am 17,278,298,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/110,2019-10-24,110,RC-B9-0156/2019 - Résolution,412,136,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191113/1,2019-11-13,1,Ordre du jour de mercredi - demande du groupe GUE/NGL ,41,234,88
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191113/2,2019-11-13,2,Ordre du jour de mercredi - demande des groupes S&D et GUE/NGL,187,155,44
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191113/3,2019-11-13,3,Ordre du jour de mercredi - demande du groupe GUE/NGL,167,201,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191113/4,2019-11-13,4,Ordre du jour de mercredi - demande du groupe ID - le secteur de l’acier dans l’UE,292,78,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191113/5,2019-11-13,5,Ordre du jour de mercredi - demande du groupe ID - la situation au Cachemire,82,274,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191113/6,2019-11-13,6,Ordre du jour de mercredi - demande du groupe ID - les violences à l’encontre des femmes et la situation des femmes refugiées,79,264,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/1,2019-11-14,1,A9-0019/2019 -  Ondřej Kovařík - Vote unique,565,23,65
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/2,2019-11-14,2,A9-0021/2019 -  José Manuel Fernandes - Am 1,80,544,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/3,2019-11-14,3,A9-0021/2019 -  José Manuel Fernandes - Résolution,558,63,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/4,2019-11-14,4,B9-0170/2019 - Résolution,448,189,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/5,2019-11-14,5,B9-0169/2019 - Résolution,448,185,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/6,2019-11-14,6,B9-0171/2019 - Résolution,465,169,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/7,2019-11-14,7,B9-0172/2019 - Résolution,467,171,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/8,2019-11-14,8,B9-0166/2019 - Am 8,178,462,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/9,2019-11-14,9,B9-0166/2019 - Am 9,114,493,49
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/10,2019-11-14,10,B9-0166/2019 - Am 10,134,481,45
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/11,2019-11-14,11,B9-0166/2019 - Am 11,164,466,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/12,2019-11-14,12,B9-0166/2019 - Am 12,183,450,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/13,2019-11-14,13,B9-0166/2019 - Am 13,149,465,48
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/14,2019-11-14,14,B9-0166/2019 - Am 14,146,459,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/15,2019-11-14,15,B9-0166/2019 - Am 15,130,484,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/16,2019-11-14,16,B9-0166/2019 - Am 16,136,491,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/17,2019-11-14,17,B9-0166/2019 - Am 17,123,497,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/18,2019-11-14,18,B9-0166/2019 - Am 18,151,489,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/19,2019-11-14,19,B9-0166/2019 - § 3/3,452,144,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/20,2019-11-14,20,B9-0166/2019 - § 8/2,482,163,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/21,2019-11-14,21,B9-0166/2019 - Am 22,129,477,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/22,2019-11-14,22,B9-0166/2019 - Am 23,82,509,70
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/23,2019-11-14,23,B9-0166/2019 - § 10,465,175,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/24,2019-11-14,24,B9-0166/2019 - Visa 12,495,130,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/25,2019-11-14,25,B9-0166/2019 - Am 1,169,475,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/26,2019-11-14,26,B9-0166/2019 - Am 2,162,475,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/27,2019-11-14,27,B9-0166/2019 - Am 3,140,494,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/28,2019-11-14,28,B9-0166/2019 - Am 19,183,454,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/29,2019-11-14,29,B9-0166/2019 - Am 5,158,481,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/30,2019-11-14,30,B9-0166/2019 - Am 6,172,471,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/31,2019-11-14,31,B9-0166/2019 - Am 7,167,474,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/32,2019-11-14,32,B9-0166/2019 - Am 20,157,461,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/33,2019-11-14,33,B9-0166/2019 - Am 21,137,470,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/34,2019-11-14,34,B9-0166/2019 - Considérant P,475,106,61
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191114/35,2019-11-14,35,B9-0166/2019 - Résolution,471,128,57
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191125/1,2019-11-25,1,Ordre du jour de mardi - demande du groupe GUE/NGL,248,146,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191125/2,2019-11-25,2,Ordre du jour de mardi - demande du groupe ID,64,339,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/1,2019-11-26,1,A9-0024/2019 -  Enikő Győri - procédure d'approbation,444,128,74
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/2,2019-11-26,2,A9-0034/2019 -  Paul Tang - Vote unique,528,78,61
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/8,2019-11-26,8,B9-0178/2019 - Résolution,128,497,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/9,2019-11-26,9,B9-0179/2019 - Résolution,128,523,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/10,2019-11-26,10,B9-0180/2019 - Am 15,210,417,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/11,2019-11-26,11,B9-0180/2019 - Am 16,168,428,72
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/12,2019-11-26,12,B9-0180/2019 - § 2/1,607,62,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/13,2019-11-26,13,B9-0180/2019 - § 2/2,505,148,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/14,2019-11-26,14,B9-0180/2019 - § 5,530,110,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/15,2019-11-26,15,B9-0180/2019 - § 7/1,568,90,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/16,2019-11-26,16,B9-0180/2019 - § 7/2,566,78,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/17,2019-11-26,17,B9-0180/2019 - § 23,529,57,90
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/18,2019-11-26,18,B9-0180/2019 - Am 18,301,351,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/19,2019-11-26,19,B9-0180/2019 - Am 26,129,497,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/20,2019-11-26,20,B9-0180/2019 - Am 27,94,527,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/21,2019-11-26,21,B9-0180/2019 - § 29/1,668,6,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/22,2019-11-26,22,B9-0180/2019 - § 29/2,449,202,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/23,2019-11-26,23,B9-0180/2019 - § 30/1,656,8,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/24,2019-11-26,24,B9-0180/2019 - § 30/2,533,124,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/25,2019-11-26,25,B9-0180/2019 - Am 19S,184,437,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/26,2019-11-26,26,B9-0180/2019 - § 31/1,614,34,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/27,2019-11-26,27,B9-0180/2019 - § 31/2,481,154,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/28,2019-11-26,28,B9-0180/2019 - Am 28,118,518,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/29,2019-11-26,29,B9-0180/2019 - Am 29,136,502,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/30,2019-11-26,30,B9-0180/2019 - Am 30,102,523,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/31,2019-11-26,31,B9-0180/2019 - Am 20,311,349,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/32,2019-11-26,32,B9-0180/2019 - § 35,495,114,67
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/33,2019-11-26,33,B9-0180/2019 - Am 21,310,328,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/34,2019-11-26,34,B9-0180/2019 - § 36/1,572,50,58
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/35,2019-11-26,35,B9-0180/2019 - § 36/2,515,127,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/36,2019-11-26,36,B9-0180/2019 - § 38/1,626,41,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/37,2019-11-26,37,B9-0180/2019 - § 38/2,524,139,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/38,2019-11-26,38,B9-0180/2019 - Am 22,308,336,34
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/39,2019-11-26,39,B9-0180/2019 - § 39/1,656,4,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/40,2019-11-26,40,B9-0180/2019 - § 39/2,432,218,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/41,2019-11-26,41,B9-0180/2019 - § 40/1,582,27,57
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/42,2019-11-26,42,B9-0180/2019 - § 40/2,443,156,70
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/43,2019-11-26,43,B9-0180/2019 - Am 23,152,504,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/44,2019-11-26,44,B9-0180/2019 - § 41/1,567,89,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/45,2019-11-26,45,B9-0180/2019 - § 41/2,514,117,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/46,2019-11-26,46,B9-0180/2019 - § 50,517,105,55
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/47,2019-11-26,47,B9-0180/2019 - § 61/1,582,60,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/48,2019-11-26,48,B9-0180/2019 - § 61/2,475,163,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/49,2019-11-26,49,B9-0180/2019 - Visa 7,512,127,38
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/50,2019-11-26,50,B9-0180/2019 - Visa 10,615,40,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/51,2019-11-26,51,B9-0180/2019 - Am 1,155,505,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/52,2019-11-26,52,B9-0180/2019 - Am 2,178,476,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/53,2019-11-26,53,B9-0180/2019 - Am 3,196,468,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/54,2019-11-26,54,B9-0180/2019 - Am 4,164,509,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/55,2019-11-26,55,B9-0180/2019 - Am 6,133,464,74
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/56,2019-11-26,56,B9-0180/2019 - Am 24,137,508,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/57,2019-11-26,57,B9-0180/2019 - Am 25,133,481,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/58,2019-11-26,58,B9-0180/2019 - Am 7,199,418,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/59,2019-11-26,59,B9-0180/2019 - Considérant E/1,643,7,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/60,2019-11-26,60,B9-0180/2019 - Considérant E/2,437,220,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/61,2019-11-26,61,B9-0180/2019 - Am 9,146,508,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/62,2019-11-26,62,B9-0180/2019 - Am 10,312,357,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/63,2019-11-26,63,B9-0180/2019 - Am 11,292,344,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/64,2019-11-26,64,B9-0180/2019 - Am 8,199,471,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/65,2019-11-26,65,B9-0180/2019 - Am 12,218,443,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/66,2019-11-26,66,B9-0180/2019 - Am 13,133,506,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/67,2019-11-26,67,B9-0180/2019 - Am 14,168,492,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191126/68,2019-11-26,68,B9-0180/2019 - Résolution,495,58,87
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191127/1,2019-11-27,1,Élection de la Commission,461,157,89
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191127/2,2019-11-27,2,A9-0040/2019 - Eva Kaili - Vote unique,669,7,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191127/3,2019-11-27,3,A9-0039/2019 - Monika Hohlmeier - Vote unique,558,62,83
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191127/4,2019-11-27,4,A9-0036/2019 - Monika Hohlmeier - Vote unique,656,21,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191127/5,2019-11-27,5,"A9-0035/2019 - Monika Hohlmeier, Eider Gardiazabal Rubial - Projet commun",543,136,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/1,2019-11-28,1,RC-B9-0193/2019 - Am 1,159,471,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/2,2019-11-28,2,RC-B9-0193/2019 - Am 2,135,463,67
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/3,2019-11-28,3,RC-B9-0193/2019 - Am 3,140,484,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/4,2019-11-28,4,RC-B9-0200/2019 - § 1,616,29,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/5,2019-11-28,5,RC-B9-0200/2019 - Résolution,382,243,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/6,2019-11-28,6,A9-0038/2019 -  Bernd Lange - procédure d'approbation,457,140,71
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/7,2019-11-28,7,A9-0037/2019 -  Bernd Lange - Am 3,190,462,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/8,2019-11-28,8,A9-0037/2019 -  Bernd Lange - Am 4,242,403,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/9,2019-11-28,9,A9-0037/2019 -  Bernd Lange - Résolution,459,145,66
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/10,2019-11-28,10,RC-B9-0187/2019 - Am 1,110,474,87
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/11,2019-11-28,11,RC-B9-0187/2019 - Am 2,270,377,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/12,2019-11-28,12,RC-B9-0187/2019 - Am 3,144,490,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/13,2019-11-28,13,RC-B9-0187/2019 - Am 4,161,491,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/14,2019-11-28,14,RC-B9-0187/2019 - Résolution,425,132,109
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/15,2019-11-28,15,RC-B9-0209/2019 - Am 7/1,101,560,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/16,2019-11-28,16,RC-B9-0209/2019 - Am 7/2,95,563,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/17,2019-11-28,17,RC-B9-0209/2019 - Am 11,124,538,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/18,2019-11-28,18,RC-B9-0209/2019 - § 1/1,374,269,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/19,2019-11-28,19,RC-B9-0209/2019 - Am 16/1,101,555,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/20,2019-11-28,20,RC-B9-0209/2019 - Am 15,148,514,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/21,2019-11-28,21,RC-B9-0209/2019 - § 2/1,609,59,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/22,2019-11-28,22,RC-B9-0209/2019 - § 2/2,543,119,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/23,2019-11-28,23,RC-B9-0209/2019 - § 2/3,532,122,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/24,2019-11-28,24,RC-B9-0209/2019 - § 2/4,465,192,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/25,2019-11-28,25,RC-B9-0209/2019 - Am 17/1,491,165,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/26,2019-11-28,26,RC-B9-0209/2019 - Am 17/2,405,219,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/27,2019-11-28,27,RC-B9-0209/2019 - Am 1,352,303,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/28,2019-11-28,28,RC-B9-0209/2019 - Am 2,155,507,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/29,2019-11-28,29,RC-B9-0209/2019 - Am 3,260,394,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/30,2019-11-28,30,RC-B9-0209/2019 - Am 18,158,495,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/31,2019-11-28,31,RC-B9-0209/2019 - Am 6,95,555,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/32,2019-11-28,32,RC-B9-0209/2019 - Résolution,429,225,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/33,2019-11-28,33,B9-0174/2019 - Am 11,175,259,234
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191128/34,2019-11-28,34,B9-0174/2019 - Am 51,123,534,13
