?procedureReference	?eurovocTopic	?eurovocLabel
DEC-2018-2190	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2190	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2190	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2190	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2190	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2190	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2191	<http://eurovoc.europa.eu/7983>	"European Centre for Disease Prevention and Control"@en
DEC-2018-2191	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2191	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2191	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2191	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2191	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2192	<http://eurovoc.europa.eu/7938>	"European Union Agency for Cybersecurity"@en
DEC-2018-2192	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2192	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2192	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2192	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2192	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2192	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2192	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2193	<http://eurovoc.europa.eu/7985>	"European Union Agency for Railways"@en
DEC-2018-2193	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2193	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2193	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2193	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2193	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2194	<http://eurovoc.europa.eu/7986>	"CEPOL"@en
DEC-2018-2194	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2194	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2194	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2194	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2194	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2195	<http://eurovoc.europa.eu/8439>	"Frontex"@en
DEC-2018-2195	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2195	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2195	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2195	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2195	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2196	<http://eurovoc.europa.eu/447660>	"European GNSS Agency"@en
DEC-2018-2196	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2196	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2196	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2196	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2196	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2197	<http://eurovoc.europa.eu/8284>	"European Fisheries Control Agency"@en
DEC-2018-2197	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2197	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2197	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2197	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2197	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2198	<http://eurovoc.europa.eu/7984>	"European Chemicals Agency"@en
DEC-2018-2198	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2198	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2198	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2198	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2198	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2199	<http://eurovoc.europa.eu/388>	"Euratom Supply Agency"@en
DEC-2018-2199	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2199	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2199	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2199	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2199	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2200	<http://eurovoc.europa.eu/5630>	"Europol"@en
DEC-2018-2200	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2200	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2200	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2200	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2200	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2201	<http://eurovoc.europa.eu/447756>	"European Institute for Gender Equality"@en
DEC-2018-2201	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2201	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2201	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2201	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2201	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2202	<http://eurovoc.europa.eu/c_047e5912>	"European Banking Authority"@en
DEC-2018-2202	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2202	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2202	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2202	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2202	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2203	<http://eurovoc.europa.eu/c_f5ed5adb>	"European Insurance and Occupational Pensions Authority"@en
DEC-2018-2203	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2203	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2203	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2203	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2203	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2204	<http://eurovoc.europa.eu/c_96124aaf>	"European Securities and Markets Authority"@en
DEC-2018-2204	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2204	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2204	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2204	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2204	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2205	<http://eurovoc.europa.eu/447917>	"European Union Agency for the Cooperation of Energy Regulators"@en
DEC-2018-2205	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2205	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2205	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2205	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2205	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2205	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2205	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2205	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2206	<http://eurovoc.europa.eu/c_4768a12e>	"Body of European Regulators for Electronic Communications"@en
DEC-2018-2206	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2206	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2206	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2206	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2206	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2207	<http://eurovoc.europa.eu/447795>	"European Institute of Innovation and Technology"@en
DEC-2018-2207	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2207	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2207	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2207	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2207	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2208	<http://eurovoc.europa.eu/447958>	"European Asylum Support Office"@en
DEC-2018-2208	<http://eurovoc.europa.eu/447958>	"European Asylum Support Office"@en
DEC-2018-2208	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2208	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2208	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2208	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2208	<http://eurovoc.europa.eu/6013>	"closing of accounts"@en
DEC-2018-2208	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2208	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2208	<http://eurovoc.europa.eu/1164>	"financial management"@en
DEC-2018-2208	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2208	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2208	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2208	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2209	<http://eurovoc.europa.eu/c_8a658bb0>	"European Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice"@en
DEC-2018-2209	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2209	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2209	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2209	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2209	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2209	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2209	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2209	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2210	<http://eurovoc.europa.eu/5769>	"EU office or agency"@en
DEC-2018-2210	<http://eurovoc.europa.eu/206>	"administrative cooperation"@en
DEC-2018-2210	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2210	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2210	<http://eurovoc.europa.eu/8416>	"conflict of interest"@en
DEC-2018-2210	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2210	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2210	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2210	<http://eurovoc.europa.eu/1163>	"personnel administration"@en
DEC-2018-2210	<http://eurovoc.europa.eu/1810>	"public contract"@en
DEC-2018-2211	<http://eurovoc.europa.eu/448275>	"European Joint Undertaking"@en
DEC-2018-2211	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2211	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2211	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2211	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2211	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2211	<http://eurovoc.europa.eu/1123>	"nuclear fusion"@en
DEC-2018-2212	<http://eurovoc.europa.eu/448275>	"European Joint Undertaking"@en
DEC-2018-2212	<http://eurovoc.europa.eu/c_52792cef>	"Single European Sky"@en
DEC-2018-2212	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2212	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
DEC-2018-2212	<http://eurovoc.europa.eu/189>	"financial control"@en
DEC-2018-2212	<http://eurovoc.europa.eu/933>	"financial year"@en
DEC-2018-2212	<http://eurovoc.europa.eu/5158>	"general budget (EU)"@en
DEC-2018-2213	<http://eurovoc.europa.eu/448275>	"European Joint Undertaking"@en
DEC-2018-2213	<http://eurovoc.europa.eu/6064>	"audit"@en
DEC-2018-2213	<http://eurovoc.europa.eu/341>	"budgetary discharge"@en
